stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation
Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-237.43834036580859,250.23742877176252,344.95758613773444,outfield_outer,-32.6,7,NNE
Oriole Park at Camden Yards,Baltimore Orioles,orioles,BAL,-242.89758497491383,236.70425687041148,339.1579897440413,outfield_outer,-34.3,7,NNE
PETCO Park,San Diego Padres,padres,SD,240.9989087903077,216.26683561738483,323.8083047515551,outfield_outer,36.1,11,N
PETCO Park,San Diego Padres,padres,SD,231.38391644218754,227.13077344675742,324.23279450827835,outfield_outer,34.1,11,N
PETCO Park,San Diego Padres,padres,SD,223.85682122947958,238.59303189444032,327.1674055885589,outfield_outer,32.4,7,N
PETCO Park,San Diego Padres,padres,SD,223.5115819075664,253.122639474987,337.6810593764581,outfield_outer,31.1,7,N
PETCO Park,San Diego Padres,padres,SD,223.12945968470754,267.65134763787756,348.4594663250828,outfield_outer,29.9,7,N
PETCO Park,San Diego Padres,padres,SD,215.27808160000708,278.9716048518069,352.37736693915514,outfield_outer,28.2,7,N
PETCO Park,San Diego Padres,padres,SD,204.99768352878863,289.2450013112119,354.52323060089077,outfield_outer,26.5,7,N
PETCO Park,San Diego Padres,padres,SD,194.74580560151463,299.5467926584864,357.2872930729124,outfield_outer,24.8,7,N
PETCO Park,San Diego Padres,padres,SD,184.47349974295713,309.8282789896974,360.58845595655526,outfield_outer,23.1,7,N
PETCO Park,San Diego Padres,padres,SD,174.20449607206783,320.1130588979319,364.444202764585,outfield_outer,21.4,7,N
PETCO Park,San Diego Padres,padres,SD,163.92759398471802,330.3899609852812,368.8221555024511,outfield_outer,19.8,7,N
PETCO Park,San Diego Padres,padres,SD,153.65069189737068,340.66686307263035,373.7143919041478,outfield_outer,18.2,7,N
PETCO Park,San Diego Padres,padres,SD,143.39137562292828,350.9612134015199,379.12380552439976,outfield_outer,16.7,7,N
PETCO Park,San Diego Padres,padres,SD,133.11549434694783,361.23908041280913,384.98494522867287,outfield_outer,15.2,7,N
PETCO Park,San Diego Padres,padres,SD,122.6035380528006,371.24945611999584,390.9703137227394,outfield_outer,13.7,7,N
PETCO Park,San Diego Padres,padres,SD,110.4025630175392,379.0951128041989,394.8440584241708,outfield_outer,12.2,7,N
PETCO Park,San Diego Padres,padres,SD,97.86942018675494,386.4537636341829,398.6539035739102,outfield_outer,10.7,7,N
PETCO Park,San Diego Padres,padres,SD,84.47031223686055,391.78587915641225,400.78848381129364,outfield_outer,9.1,7,N
PETCO Park,San Diego Padres,padres,SD,70.14953807940434,394.26433461244073,400.4563936811902,outfield_outer,7.6,7,N
PETCO Park,San Diego Padres,padres,SD,55.844014707742076,396.8293663543179,400.739441507631,outfield_outer,6,7,N
PETCO Park,San Diego Padres,padres,SD,41.385159211106895,397.8360862223938,399.98285326208753,outfield_outer,4.5,7,N
PETCO Park,San Diego Padres,padres,SD,26.853343871231388,397.6267388889262,398.5324648714442,outfield_outer,2.9,7,N
PETCO Park,San Diego Padres,padres,SD,12.322090069235125,397.3664959034817,397.55750020630484,outfield_outer,1.3,7,N
PETCO Park,San Diego Padres,padres,SD,-2.2100956724725203,397.1944538561205,397.2006025888472,outfield_outer,-0.2,7,N
PETCO Park,San Diego Padres,padres,SD,-16.74168255278737,396.96063545890803,397.31351605330315,outfield_outer,-1.8,7,N
PETCO Park,San Diego Padres,padres,SD,-30.932597695647914,395.3487104572495,396.55696748438413,outfield_outer,-3.4,7,N
PETCO Park,San Diego Padres,padres,SD,-44.60410855264068,390.92443847771534,393.4608533245624,outfield_outer,-4.9,7,N
PETCO Park,San Diego Padres,padres,SD,-59.132660074127486,390.538503161789,394.9898656159332,outfield_outer,-6.5,7,N
PETCO Park,San Diego Padres,padres,SD,-73.66000726522493,390.1165705648903,397.0097420714308,outfield_outer,-8,7,N
PETCO Park,San Diego Padres,padres,SD,-86.88027531511153,384.98084484439613,394.6624293442873,outfield_outer,-9.5,7,N
PETCO Park,San Diego Padres,padres,SD,-99.53952643845382,377.84137492445325,390.7329291580029,outfield_outer,-11.1,7,N
PETCO Park,San Diego Padres,padres,SD,-112.19481877750277,370.69490916299856,387.30142400962126,outfield_outer,-12.6,7,N
PETCO Park,San Diego Padres,padres,SD,-123.50056745045534,361.7077883695447,382.2105628155399,outfield_outer,-14.1,7,N
PETCO Park,San Diego Padres,padres,SD,-133.78993334928714,351.4433791807129,376.04812861595923,outfield_outer,-15.6,7,N
PETCO Park,San Diego Padres,padres,SD,-144.06683543663624,341.16647709336377,370.33743824385823,outfield_outer,-17.2,7,N
PETCO Park,San Diego Padres,padres,SD,-154.34373752398554,330.88957500601447,365.1162830668249,outfield_outer,-18.8,7,N
PETCO Park,San Diego Padres,padres,SD,-164.6243076622801,320.61635041116756,360.41088610676235,outfield_outer,-20.4,7,N
PETCO Park,San Diego Padres,padres,SD,-174.90456195446947,310.34283750513646,356.23627353657344,outfield_outer,-22.1,7,N
PETCO Park,San Diego Padres,padres,SD,-185.1744112848622,300.05890124513786,352.5973720990199,outfield_outer,-23.8,7,N
PETCO Park,San Diego Padres,padres,SD,-195.4526841756524,289.7833704391112,349.53705602484905,outfield_outer,-25.5,7,N
PETCO Park,San Diego Padres,padres,SD,-205.7331676887381,279.51005102603455,347.061961199753,outfield_outer,-27.3,7,N
PETCO Park,San Diego Padres,padres,SD,-216.0136512018238,269.23673161295784,345.1815683885382,outfield_outer,-29.1,7,N
PETCO Park,San Diego Padres,padres,SD,-226.29413471490955,258.9634121998812,343.9056327898326,outfield_outer,-30.9,4,N
PETCO Park,San Diego Padres,padres,SD,-236.16907680195337,248.3211297585198,342.69405644398705,outfield_outer,-32.7,4,N
PETCO Park,San Diego Padres,padres,SD,-244.2415420227416,236.2357796415902,339.79593057085987,outfield_outer,-34.5,4,N
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,242.5938368894719,231.12210030583557,335.0659561139216,outfield_outer,34.8,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,232.5869650366744,241.2154539337437,335.08445431179473,outfield_outer,33,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,222.571498173019,251.30475687645315,335.69651864104196,outfield_outer,31.1,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,212.69841129677923,261.5308219870953,337.10381934564253,outfield_outer,29.3,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,202.72158721731472,271.6588102783601,338.9609876162172,outfield_outer,27.5,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,192.74253996600967,281.78434397399036,341.39728062976855,outfield_outer,25.8,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,182.632598665112,291.7794158832321,344.22360992286974,outfield_outer,24,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,172.6626697797088,301.91412758029225,347.7995657962007,outfield_outer,22.3,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,162.6139428714079,311.97070147587965,351.8082048439717,outfield_outer,20.6,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,152.58282295957935,322.0429522066894,356.36102610739346,outfield_outer,19,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,142.53155176618463,332.0951590138158,361.389592945464,outfield_outer,17.4,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,132.48392331448196,342.15306850803336,366.90695309064466,outfield_outer,15.9,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,122.48007910632354,352.25423875979305,372.9402344909068,outfield_outer,14.4,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,112.42613224538403,362.30573031432,379.3482271347124,outfield_outer,12.9,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,102.42008052682613,372.4049524007419,386.2322118463456,outfield_outer,11.5,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,92.34963922097825,382.4397395719198,393.4318368765836,outfield_outer,10.2,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,82.32789997252688,392.52342119747266,401.06423338719065,outfield_outer,8.9,13,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,70.45108171394834,399.7845968901926,405.9446745867215,outfield_outer,7.5,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,56.34550857645217,401.5566640255194,405.4905310362289,outfield_outer,6,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,42.22343698230645,403.1943705021696,405.3992094654843,outfield_outer,4.5,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,28.111665128770642,404.9187816820449,405.8934410349392,outfield_outer,3,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,13.99137363678822,406.571379065185,406.812050966058,outfield_outer,1.5,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-0.12660345200636913,408.23976117554326,408.23978080669536,outfield_outer,-0,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-14.231491815548925,410.01956109996974,410.26646931464904,outfield_outer,-1.5,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-28.35940979607905,411.60566888355544,412.5814862315819,outfield_outer,-3,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-42.479496699072264,412.27139829242304,414.4541150595518,outfield_outer,-4.4,6,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-53.27411653943839,403.7523528297091,407.2518801780829,outfield_outer,-5.6,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-63.35464814177351,393.7274955082266,398.79211647216465,outfield_outer,-6.9,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-73.40073176679194,383.66806595817394,390.6262308908431,outfield_outer,-8.1,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-86.29149529708202,380.2177381390995,389.88684327150503,outfield_outer,-9.6,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-100.17868943943701,378.65871184520114,391.6863411890568,outfield_outer,-11.1,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-110.99856411058025,369.6177570694198,385.92482114479134,outfield_outer,-12.5,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-121.01480775549554,359.5287108646011,379.3487546204172,outfield_outer,-14,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-131.07988757739,349.4883782902054,373.2613876189431,outfield_outer,-15.4,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-141.07711695955516,339.38107361915814,367.535394296267,outfield_outer,-16.9,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-151.1215477993708,329.32007641062927,362.33883995009455,outfield_outer,-18.5,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-161.16249651920273,319.2555051971745,357.6274987791139,outfield_outer,-20.1,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-171.38604769421025,309.3778339196708,353.6775670933478,outfield_outer,-21.7,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-181.43675153364822,299.32309469353083,350.01944206571613,outfield_outer,-23.4,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-191.46728958304124,289.2488584369588,346.8784010101523,outfield_outer,-25.1,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-201.52006480966793,279.1960832103321,344.3265737652025,outfield_outer,-26.9,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-211.58422519692877,269.15686530529035,342.36428331990896,outfield_outer,-28.6,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-221.59851992976104,259.06599603189204,340.91215046556647,outfield_outer,-30.4,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-231.67132240263675,249.0341700848952,340.1317678395521,outfield_outer,-32.2,11,NNE
Citizens Bank Park,Philadelphia Phillies,phillies,PHI,-240.08090122776264,237.80891998286353,337.9229521026216,outfield_outer,-34,11,NNE
PNC Park,Pittsburgh Pirates,pirates,PIT,-236.6150966969277,240.705572582706,337.52907527687864,outfield_outer,-33.4,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-234.9202254594298,255.12604798432747,346.8094760672071,outfield_outer,-32,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-233.2554155126021,269.5499974628924,356.46218593029187,outfield_outer,-30.7,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-231.4914311293389,283.962144403129,366.36427519660396,outfield_outer,-29.4,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-227.55777472219864,297.44171796846496,374.5051620799782,outfield_outer,-28.1,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-216.75704941601947,307.08288726326435,375.87699865977623,outfield_outer,-26.4,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-205.5672622564116,316.33553367684533,377.26127442160146,outfield_outer,-24.8,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-194.40329706102108,325.61914187755247,379.23669055784836,outfield_outer,-23.1,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-183.17919802164997,334.8296993653011,381.6615597160825,outfield_outer,-21.5,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-172.00267869009176,344.09740128711826,384.69201063853023,outfield_outer,-19.9,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-160.81690060754292,353.3546903520266,388.22881489502157,outfield_outer,-18.4,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-149.67855962430752,362.66908580456715,392.3423721821642,outfield_outer,-16.8,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-138.49667092299387,371.93123149390755,396.88054729014715,outfield_outer,-15.3,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-127.32254180465834,381.20229792247204,401.90324904505576,outfield_outer,-13.9,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-116.18549816958179,390.51818362559925,407.43529759601233,outfield_outer,-12.4,6,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-105.01573661538487,392.934716516657,406.7259475136759,outfield_outer,-11.2,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-92.7140596771192,385.82446055597484,396.80777616513694,outfield_outer,-10.1,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-78.47754950460828,387.6883184381276,395.5514606592059,outfield_outer,-8.6,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-64.18010605448197,390.2175447690764,395.4602612890083,outfield_outer,-7,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-49.88561857017885,392.7652115317475,395.9205555786511,outfield_outer,-5.4,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-35.576200221847344,395.22744156519906,396.82539811407963,outfield_outer,-3.9,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-21.27582083335066,397.74181399095966,398.3104456939988,outfield_outer,-2.3,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,-6.983913201776131,400.30315193623557,400.364069933473,outfield_outer,-0.7,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,7.3733298966947505,400.76262009757437,400.8304425330469,outfield_outer,0.8,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,21.594711062034317,397.84346541159294,398.42910852064773,outfield_outer,2.3,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,35.806099777311694,394.86720836926264,396.4873125669944,outfield_outer,3.9,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,50.019640057823565,391.9037178747243,395.08288810773075,outfield_outer,5.5,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,64.23988504476736,388.9701033438275,394.2391458567664,outfield_outer,7,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,78.14731837526388,384.9792613211284,392.8307969299333,outfield_outer,8.6,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,91.14387290771636,378.5057372697371,389.32479848415153,outfield_outer,10.2,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,103.98672405411665,371.7352867158316,386.0056504368926,outfield_outer,11.7,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,116.98569688621775,365.26620732436345,383.54276878736596,outfield_outer,13.3,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,129.96645122878203,358.7617524314505,381.57734923955945,outfield_outer,14.9,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,142.95475005322066,352.2712879478978,380.1724883197751,outfield_outer,16.6,10,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,154.4218797901001,343.72903434768733,376.8232556670325,outfield_outer,18.1,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,162.6155490519638,331.7420962424883,369.4545103430624,outfield_outer,19.6,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,170.84413397595534,319.7791414284294,362.5553990863984,outfield_outer,21.1,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,178.99485007494417,307.76302412924144,356.0298237149913,outfield_outer,22.6,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,187.16661677914658,295.76119861318415,350.0086128106839,outfield_outer,24.2,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,195.34759696591115,283.76560381244593,344.50486433053175,outfield_outer,25.9,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,203.5752455134397,271.80208523831607,339.5868874467241,outfield_outer,27.6,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,211.74171715560854,259.79739568804195,335.15554835075426,outfield_outer,29.4,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,219.99463618655713,247.85233576498948,331.40371195117405,outfield_outer,31.2,21,ESE
PNC Park,Pittsburgh Pirates,pirates,PIT,228.22230124400505,235.8890700226796,328.22107205551873,outfield_outer,33,21,ESE
Globe Life Field,Texas Rangers,rangers,TEX,240.0965274991023,244.7633550994211,342.8635917047077,outfield_outer,33.3,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,238.4947342211397,259.3620349359696,352.34699291655545,outfield_outer,31.9,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,229.82399258134419,270.6776545749358,355.08514507399207,outfield_outer,30.3,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,219.43790639166812,281.08945902052477,356.601007757984,outfield_outer,28.5,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,209.02168255970605,291.4708297344305,358.671588456861,outfield_outer,26.7,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,198.6324175412505,301.8787846431202,361.36634862129733,outfield_outer,25,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,188.23403660244855,312.27826799989515,364.62277657966774,outfield_outer,23.3,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,177.80261036418082,322.6428261199154,368.39131572142503,outfield_outer,21.6,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,167.39695448683625,333.0349944331633,372.7385784817089,outfield_outer,20,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,157.00018036672571,343.43615401952087,377.6207734260716,outfield_outer,18.4,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,146.6281492611347,353.8500163732963,383.0269549824498,outfield_outer,16.9,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,133.2084997452255,358.0096613894793,381.9887721551294,outfield_outer,15.3,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,121.1081385596043,364.7923941027445,384.37048796777356,outfield_outer,13.8,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,110.64990413640673,375.13175165798486,391.1102560498561,outfield_outer,12.3,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,100.17936662837482,385.4584703317451,398.2639047774116,outfield_outer,10.9,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,89.75214006544749,395.8291022052106,405.8769823467583,outfield_outer,9.6,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,78.77962585775592,405.1643885538302,412.75223948815477,outfield_outer,8.3,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,64.15247850355935,406.0619186704712,411.098312198547,outfield_outer,6.7,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,49.44727167682304,405.94584486,408.94628209017964,outfield_outer,5.2,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,34.742432030806135,405.79610460000004,407.28063431981315,outfield_outer,3.7,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,20.03606458201404,405.79610460000004,406.2904409316921,outfield_outer,2.1,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,5.329697133224427,405.79610460000004,405.8311030220159,outfield_outer,0.6,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-9.376197569087966,405.7042317685514,405.8125635755564,outfield_outer,-1,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-24.082267251688886,405.64636434,406.36058925324164,outfield_outer,-2.5,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-38.788634700478504,405.64636434,407.4966638933222,outfield_outer,-4.1,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-53.487332984541695,405.4731735628734,408.9858057059527,outfield_outer,-5.6,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-67.12288581460611,400.71476586266266,406.29768074707147,outfield_outer,-7.1,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-80.65677316043823,394.9619014704015,403.1134067105304,outfield_outer,-8.7,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-94.22280737376275,389.2849757301022,400.5255669224868,outfield_outer,-10.2,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-107.759741317267,383.538292861274,398.38898571585116,outfield_outer,-11.8,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-121.29548178538771,377.7887541713741,396.78323638972984,outfield_outer,-13.4,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-134.58229948014662,371.630949385207,395.2492351343822,outfield_outer,-14.9,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-145.4359484389453,361.7592688910547,389.89919687904717,outfield_outer,-16.4,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-155.85004404270472,351.3754559117844,384.3877563676129,outfield_outer,-17.9,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-166.34541726374542,341.07441045625467,379.47668085500493,outfield_outer,-19.5,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-176.74438941340637,330.67543830659366,374.94642909137787,outfield_outer,-21.1,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-187.11738451950785,320.250815855633,370.90901936407516,outfield_outer,-22.7,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-197.50443912463766,309.8405184653624,367.4359132649152,outfield_outer,-24.4,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-207.8845370301143,299.4227716710549,364.51334259722455,outfield_outer,-26.1,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-218.35137247382886,289.0922929169277,362.2867313126048,outfield_outer,-27.8,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-228.59983702656274,278.54546688343703,360.3407590182978,outfield_outer,-29.5,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-235.5812175237617,265.9379382492538,355.2766486137836,outfield_outer,-31.2,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-239.8763115892767,251.87292433699739,347.822677345435,outfield_outer,-32.7,8,SSE
Globe Life Field,Texas Rangers,rangers,TEX,-244.20874538372775,237.81928651535605,340.8752328353695,outfield_outer,-34.3,8,SSE
Tropicana Field,Tampa Bay Rays,rays,TB,238.29935927080962,229.14550445566644,330.5968040394829,outfield_outer,34.6,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,236.63976664534064,243.63878255320031,339.64427791730407,outfield_outer,33.1,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,226.08005937824245,254.13991858758823,340.1459855241211,outfield_outer,31.2,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,215.63351409986922,264.7532632653542,341.4558577806397,outfield_outer,29.4,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,205.11272556610697,275.29248449076334,343.3033384723404,outfield_outer,27.5,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,194.52744047113956,285.76829081909136,345.6941439103612,outfield_outer,25.7,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,184.0383222539559,296.3396768171419,348.83707961473795,outfield_outer,23.9,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,173.52536806082549,306.8875534731988,352.5493211416105,outfield_outer,22.1,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,162.99194321958066,317.4151823986864,356.8175606268368,outfield_outer,20.4,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,152.46602061815588,327.95064688184385,361.6593898039366,outfield_outer,18.7,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,141.93529058770756,338.481376912292,367.03578739771143,outfield_outer,17.1,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,131.47847998156917,349.08521292424354,373.024230554301,outfield_outer,15.5,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,120.88696267302964,359.55466153697137,379.33258807710746,outfield_outer,13.9,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,110.35623264258122,370.0853915674198,386.18867815444037,outfield_outer,12.5,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,99.86044575417404,380.6509333719122,393.53175437711536,outfield_outer,11,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,89.34664917799422,391.1985318170219,401.2718716968946,outfield_outer,9.6,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,77.9704340947682,400.772313646991,408.28646313451134,outfield_outer,8.3,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,65.61913199980162,408.8781994662517,414.1101936479846,outfield_outer,6.8,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,50.8737104884636,410.5120655905461,413.6523787122236,outfield_outer,5.3,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,35.989711579678506,411.01880017954517,412.59146069765103,outfield_outer,3.8,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,21.10488922603881,411.500103813039,412.0409588710633,outfield_outer,2.2,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,6.2211810633095705,412.0089379163798,412.0559039945985,outfield_outer,0.6,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-8.662398940354853,412.52949757511067,412.6204351761738,outfield_outer,-0.9,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-23.54563674525352,413.05556162250855,413.72610988071006,outfield_outer,-2.4,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-38.4303348162967,413.5429201779013,415.3247373602477,outfield_outer,-4,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-53.31417352348308,414.0478461817827,417.4661902792431,outfield_outer,-5.5,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-68.19934514586365,414.51964715204673,420.0924761923045,outfield_outer,-7,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-80.22454251763543,408.5592829424814,416.3612192563549,outfield_outer,-8.3,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-91.85063017222248,399.58952935883997,410.0101586988469,outfield_outer,-9.7,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-102.8259289720055,389.6697861679946,403.00832984091846,outfield_outer,-11.1,11,NE
Tropicana Field,Tampa Bay Rays,rays,TB,-113.42280463674388,379.20577569423455,395.8051956853663,outfield_outer,-12.5,11,NE
